# Clock tree = real buffer cell delays (SS, after apply)
# Segment tree = bottom-up target branch delays
# *_in_edge = incoming buffer delay; *_node_delay = cumulative from root
# fanout==1 FF merged with parent; -- if node absent in that tree
logical_id	name	kind	level	repr_nodes	clock_in_edge	clock_node_delay	seg_in_edge	seg_node_delay	diff
9505	BUF_7662	BUF	9	9505	0.039000	0.419000	0.011000	0.324000	-0.095000
9506	FF_11530	FF	10	9506	0.000000	0.419000	0.000000	0.324000	-0.095000
9507	FF_11531	FF	10	9507	0.000000	0.419000	0.000000	0.324000	-0.095000
9508	FF_11532	FF	10	9508	0.000000	0.419000	0.000000	0.324000	-0.095000
9509	FF_11533	FF	10	9509	0.000000	0.419000	0.000000	0.324000	-0.095000
9510	FF_925	FF	8	9510	0.000000	0.369000	0.000000	0.274000	-0.095000
9511	FF_926	FF	8	9511	0.000000	0.369000	0.000000	0.274000	-0.095000
9512	BUF_314	BUF	6	9512	0.039000	0.330000	0.063000	0.235000	-0.095000
9513	BUF_902	BUF	7	9513	0.063000	0.393000	0.039000	0.274000	-0.119000
9514	BUF_2614	BUF	8	9514	0.020000	0.413000	0.063000	0.337000	-0.076000
9515	BUF_7663	BUF	9	9515	0.063000	0.476000	0.020000	0.357000	-0.119000
9516	FF_11534	FF	10	9516	0.000000	0.476000	0.000000	0.357000	-0.119000
9517	FF_11535	FF	10	9517	0.000000	0.476000	0.000000	0.357000	-0.119000
9518	FF_11536	FF	10	9518	0.000000	0.476000	0.000000	0.357000	-0.119000
9519	FF_11537	FF	10	9519	0.000000	0.476000	0.000000	0.357000	-0.119000
9520	FF_11538	FF	10	9520	0.000000	0.476000	0.000000	0.357000	-0.119000
9521	BUF_7664	BUF	9	9521	0.011000	0.424000	0.020000	0.357000	-0.067000
9522	FF_11539	FF	10	9522	0.000000	0.424000	0.000000	0.357000	-0.067000
9523	FF_11540	FF	10	9523	0.000000	0.424000	0.000000	0.357000	-0.067000
9524	FF_2652	FF	9	9524	0.000000	0.413000	0.000000	0.337000	-0.076000
9525	BUF_2615	BUF	8	9525	0.063000	0.456000	0.063000	0.337000	-0.119000
9526	BUF_7665	BUF	9	9526	0.039000	0.495000	0.063000	0.400000	-0.095000
9527	FF_11541	FF	10	9527	0.000000	0.495000	0.000000	0.400000	-0.095000
9528	FF_11542	FF	10	9528	0.000000	0.495000	0.000000	0.400000	-0.095000
9529	FF_11543	FF	10	9529	0.000000	0.495000	0.000000	0.400000	-0.095000
9530	FF_11544	FF	10	9530	0.000000	0.495000	0.000000	0.400000	-0.095000
9531	BUF_7666	BUF	9	9531	0.020000	0.476000	0.063000	0.400000	-0.076000
9532	FF_11545	FF	10	9532	0.000000	0.476000	0.000000	0.400000	-0.076000
9533	FF_11546	FF	10	9533	0.000000	0.476000	0.000000	0.400000	-0.076000
9534	FF_11547	FF	10	9534	0.000000	0.476000	0.000000	0.400000	-0.076000
9535	BUF_7667	BUF	9	9535	0.011000	0.467000	0.063000	0.400000	-0.067000
9536	FF_11548	FF	10	9536	0.000000	0.467000	0.000000	0.400000	-0.067000
9537	FF_11549	FF	10	9537	0.000000	0.467000	0.000000	0.400000	-0.067000
9538	BUF_7668	BUF	9	9538	0.063000	0.519000	0.063000	0.400000	-0.119000
9539	FF_11550	FF	10	9539	0.000000	0.519000	0.000000	0.400000	-0.119000
9540	FF_11551	FF	10	9540	0.000000	0.519000	0.000000	0.400000	-0.119000
9541	FF_11552	FF	10	9541	0.000000	0.519000	0.000000	0.400000	-0.119000
9542	FF_11553	FF	10	9542	0.000000	0.519000	0.000000	0.400000	-0.119000
9543	FF_11554	FF	10	9543	0.000000	0.519000	0.000000	0.400000	-0.119000
9544	BUF_7669	BUF	9	9544	0.020000	0.476000	0.063000	0.400000	-0.076000
9545	FF_11555	FF	10	9545	0.000000	0.476000	0.000000	0.400000	-0.076000
9546	FF_11556	FF	10	9546	0.000000	0.476000	0.000000	0.400000	-0.076000
9547	FF_11557	FF	10	9547	0.000000	0.476000	0.000000	0.400000	-0.076000
9548	BUF_2616	BUF	8	9548	0.005000	0.398000	0.063000	0.337000	-0.061000
9549	BUF_7670+FF_11558	BUF+FF	9	9549+9550	0.005000	0.403000	0.005000	0.342000	-0.061000
9551	BUF_2617	BUF	8	9551	0.005000	0.398000	0.063000	0.337000	-0.061000
9552	BUF_7671	BUF	9	9552	0.011000	0.409000	0.005000	0.342000	-0.067000
9553	FF_11559	FF	10	9553	0.000000	0.409000	0.000000	0.342000	-0.067000
9554	FF_11560	FF	10	9554	0.000000	0.409000	0.000000	0.342000	-0.067000
9555	BUF_2618	BUF	8	9555	0.039000	0.432000	0.063000	0.337000	-0.095000
9556	BUF_7672	BUF	9	9556	0.020000	0.452000	0.039000	0.376000	-0.076000
9557	FF_11561	FF	10	9557	0.000000	0.452000	0.000000	0.376000	-0.076000
9558	FF_11562	FF	10	9558	0.000000	0.452000	0.000000	0.376000	-0.076000
9559	FF_11563	FF	10	9559	0.000000	0.452000	0.000000	0.376000	-0.076000
9560	BUF_7673	BUF	9	9560	0.063000	0.495000	0.039000	0.376000	-0.119000
9561	FF_11564	FF	10	9561	0.000000	0.495000	0.000000	0.376000	-0.119000
9562	FF_11565	FF	10	9562	0.000000	0.495000	0.000000	0.376000	-0.119000
9563	FF_11566	FF	10	9563	0.000000	0.495000	0.000000	0.376000	-0.119000
9564	FF_11567	FF	10	9564	0.000000	0.495000	0.000000	0.376000	-0.119000
9565	FF_11568	FF	10	9565	0.000000	0.495000	0.000000	0.376000	-0.119000
9566	BUF_7674	BUF	9	9566	0.020000	0.452000	0.039000	0.376000	-0.076000
9567	FF_11569	FF	10	9567	0.000000	0.452000	0.000000	0.376000	-0.076000
9568	FF_11570	FF	10	9568	0.000000	0.452000	0.000000	0.376000	-0.076000
9569	FF_11571	FF	10	9569	0.000000	0.452000	0.000000	0.376000	-0.076000
9570	FF_2653	FF	9	9570	0.000000	0.432000	0.000000	0.337000	-0.095000
9571	BUF_903	BUF	7	9571	0.020000	0.350000	0.039000	0.274000	-0.076000
9572	BUF_2619	BUF	8	9572	0.063000	0.413000	0.020000	0.294000	-0.119000
9573	BUF_7675	BUF	9	9573	0.063000	0.476000	0.063000	0.357000	-0.119000
9574	FF_11572	FF	10	9574	0.000000	0.476000	0.000000	0.357000	-0.119000
9575	FF_11573	FF	10	9575	0.000000	0.476000	0.000000	0.357000	-0.119000
9576	FF_11574	FF	10	9576	0.000000	0.476000	0.000000	0.357000	-0.119000
9577	FF_11575	FF	10	9577	0.000000	0.476000	0.000000	0.357000	-0.119000
9578	FF_11576	FF	10	9578	0.000000	0.476000	0.000000	0.357000	-0.119000
9579	BUF_7676	BUF	9	9579	0.039000	0.452000	0.063000	0.357000	-0.095000
9580	FF_11577	FF	10	9580	0.000000	0.452000	0.000000	0.357000	-0.095000
9581	FF_11578	FF	10	9581	0.000000	0.452000	0.000000	0.357000	-0.095000
9582	FF_11579	FF	10	9582	0.000000	0.452000	0.000000	0.357000	-0.095000
9583	FF_11580	FF	10	9583	0.000000	0.452000	0.000000	0.357000	-0.095000
9584	BUF_7677	BUF	9	9584	0.063000	0.476000	0.063000	0.357000	-0.119000
9585	FF_11581	FF	10	9585	0.000000	0.476000	0.000000	0.357000	-0.119000
9586	FF_11582	FF	10	9586	0.000000	0.476000	0.000000	0.357000	-0.119000
9587	FF_11583	FF	10	9587	0.000000	0.476000	0.000000	0.357000	-0.119000
9588	FF_11584	FF	10	9588	0.000000	0.476000	0.000000	0.357000	-0.119000
9589	FF_11585	FF	10	9589	0.000000	0.476000	0.000000	0.357000	-0.119000
9590	BUF_7678	BUF	9	9590	0.063000	0.476000	0.063000	0.357000	-0.119000
9591	FF_11586	FF	10	9591	0.000000	0.476000	0.000000	0.357000	-0.119000
9592	FF_11587	FF	10	9592	0.000000	0.476000	0.000000	0.357000	-0.119000
9593	FF_11588	FF	10	9593	0.000000	0.476000	0.000000	0.357000	-0.119000
9594	FF_11589	FF	10	9594	0.000000	0.476000	0.000000	0.357000	-0.119000
9595	FF_11590	FF	10	9595	0.000000	0.476000	0.000000	0.357000	-0.119000
9596	BUF_7679+FF_11591	BUF+FF	9	9596+9597	0.005000	0.418000	0.063000	0.357000	-0.061000
9598	BUF_2620	BUF	8	9598	0.063000	0.413000	0.020000	0.294000	-0.119000
9599	BUF_7680	BUF	9	9599	0.039000	0.452000	0.063000	0.357000	-0.095000
9600	FF_11592	FF	10	9600	0.000000	0.452000	0.000000	0.357000	-0.095000
9601	FF_11593	FF	10	9601	0.000000	0.452000	0.000000	0.357000	-0.095000
9602	FF_11594	FF	10	9602	0.000000	0.452000	0.000000	0.357000	-0.095000
9603	FF_11595	FF	10	9603	0.000000	0.452000	0.000000	0.357000	-0.095000
9604	BUF_7681+FF_11596	BUF+FF	9	9604+9605	0.005000	0.418000	0.063000	0.357000	-0.061000
9606	BUF_7682+FF_11597	BUF+FF	9	9606+9607	0.005000	0.418000	0.063000	0.357000	-0.061000
9608	BUF_7683	BUF	9	9608	0.020000	0.433000	0.063000	0.357000	-0.076000
9609	FF_11598	FF	10	9609	0.000000	0.433000	0.000000	0.357000	-0.076000
9610	FF_11599	FF	10	9610	0.000000	0.433000	0.000000	0.357000	-0.076000
9611	FF_11600	FF	10	9611	0.000000	0.433000	0.000000	0.357000	-0.076000
9612	FF_2654	FF	9	9612	0.000000	0.413000	0.000000	0.294000	-0.119000
9613	FF_927	FF	8	9613	0.000000	0.350000	0.000000	0.274000	-0.076000
9614	BUF_904	BUF	7	9614	0.020000	0.350000	0.039000	0.274000	-0.076000
9615	BUF_2621	BUF	8	9615	0.039000	0.389000	0.020000	0.294000	-0.095000
9616	BUF_7684+FF_11601	BUF+FF	9	9616+9617	0.005000	0.394000	0.039000	0.333000	-0.061000
9618	BUF_7685+FF_11602	BUF+FF	9	9618+9619	0.005000	0.394000	0.039000	0.333000	-0.061000
9620	BUF_7686	BUF	9	9620	0.011000	0.400000	0.039000	0.333000	-0.067000
9621	FF_11603	FF	10	9621	0.000000	0.400000	0.000000	0.333000	-0.067000
9622	FF_11604	FF	10	9622	0.000000	0.400000	0.000000	0.333000	-0.067000
9623	BUF_7687+FF_11605	BUF+FF	9	9623+9624	0.005000	0.394000	0.039000	0.333000	-0.061000
9625	BUF_2622	BUF	8	9625	0.020000	0.370000	0.020000	0.294000	-0.076000
9626	BUF_7688	BUF	9	9626	0.039000	0.409000	0.020000	0.314000	-0.095000
9627	FF_11606	FF	10	9627	0.000000	0.409000	0.000000	0.314000	-0.095000
9628	FF_11607	FF	10	9628	0.000000	0.409000	0.000000	0.314000	-0.095000
9629	FF_11608	FF	10	9629	0.000000	0.409000	0.000000	0.314000	-0.095000
9630	FF_11609	FF	10	9630	0.000000	0.409000	0.000000	0.314000	-0.095000
9631	BUF_7689	BUF	9	9631	0.020000	0.390000	0.020000	0.314000	-0.076000
9632	FF_11610	FF	10	9632	0.000000	0.390000	0.000000	0.314000	-0.076000
9633	FF_11611	FF	10	9633	0.000000	0.390000	0.000000	0.314000	-0.076000
9634	FF_11612	FF	10	9634	0.000000	0.390000	0.000000	0.314000	-0.076000
9635	BUF_7690	BUF	9	9635	0.063000	0.433000	0.020000	0.314000	-0.119000
9636	FF_11613	FF	10	9636	0.000000	0.433000	0.000000	0.314000	-0.119000
9637	FF_11614	FF	10	9637	0.000000	0.433000	0.000000	0.314000	-0.119000
9638	FF_11615	FF	10	9638	0.000000	0.433000	0.000000	0.314000	-0.119000
9639	FF_11616	FF	10	9639	0.000000	0.433000	0.000000	0.314000	-0.119000
9640	FF_11617	FF	10	9640	0.000000	0.433000	0.000000	0.314000	-0.119000
9641	FF_928	FF	8	9641	0.000000	0.350000	0.000000	0.274000	-0.076000
9642	BUF_905	BUF	7	9642	0.063000	0.393000	0.039000	0.274000	-0.119000
9643	BUF_2623	BUF	8	9643	0.063000	0.456000	0.063000	0.337000	-0.119000
9644	BUF_7691	BUF	9	9644	0.011000	0.467000	0.063000	0.400000	-0.067000
9645	FF_11618	FF	10	9645	0.000000	0.467000	0.000000	0.400000	-0.067000
9646	FF_11619	FF	10	9646	0.000000	0.467000	0.000000	0.400000	-0.067000
9647	BUF_7692	BUF	9	9647	0.011000	0.467000	0.063000	0.400000	-0.067000
9648	FF_11620	FF	10	9648	0.000000	0.467000	0.000000	0.400000	-0.067000
9649	FF_11621	FF	10	9649	0.000000	0.467000	0.000000	0.400000	-0.067000
9650	BUF_7693	BUF	9	9650	0.063000	0.519000	0.063000	0.400000	-0.119000
9651	FF_11622	FF	10	9651	0.000000	0.519000	0.000000	0.400000	-0.119000
9652	FF_11623	FF	10	9652	0.000000	0.519000	0.000000	0.400000	-0.119000
9653	FF_11624	FF	10	9653	0.000000	0.519000	0.000000	0.400000	-0.119000
9654	FF_11625	FF	10	9654	0.000000	0.519000	0.000000	0.400000	-0.119000
9655	FF_11626	FF	10	9655	0.000000	0.519000	0.000000	0.400000	-0.119000
9656	FF_2655	FF	9	9656	0.000000	0.456000	0.000000	0.337000	-0.119000
9657	FF_2656	FF	9	9657	0.000000	0.456000	0.000000	0.337000	-0.119000
9658	BUF_2624	BUF	8	9658	0.039000	0.432000	0.063000	0.337000	-0.095000
9659	BUF_7694	BUF	9	9659	0.011000	0.443000	0.039000	0.376000	-0.067000
9660	FF_11627	FF	10	9660	0.000000	0.443000	0.000000	0.376000	-0.067000
9661	FF_11628	FF	10	9661	0.000000	0.443000	0.000000	0.376000	-0.067000
9662	FF_2657	FF	9	9662	0.000000	0.432000	0.000000	0.337000	-0.095000
9663	FF_2658	FF	9	9663	0.000000	0.432000	0.000000	0.337000	-0.095000
9664	FF_2659	FF	9	9664	0.000000	0.432000	0.000000	0.337000	-0.095000
9665	BUF_2625	BUF	8	9665	0.039000	0.432000	0.063000	0.337000	-0.095000
9666	BUF_7695	BUF	9	9666	0.020000	0.452000	0.039000	0.376000	-0.076000
9667	FF_11629	FF	10	9667	0.000000	0.452000	0.000000	0.376000	-0.076000
9668	FF_11630	FF	10	9668	0.000000	0.452000	0.000000	0.376000	-0.076000
9669	FF_11631	FF	10	9669	0.000000	0.452000	0.000000	0.376000	-0.076000
9670	BUF_7696	BUF	9	9670	0.063000	0.495000	0.039000	0.376000	-0.119000
9671	FF_11632	FF	10	9671	0.000000	0.495000	0.000000	0.376000	-0.119000
9672	FF_11633	FF	10	9672	0.000000	0.495000	0.000000	0.376000	-0.119000
9673	FF_11634	FF	10	9673	0.000000	0.495000	0.000000	0.376000	-0.119000
9674	FF_11635	FF	10	9674	0.000000	0.495000	0.000000	0.376000	-0.119000
9675	FF_11636	FF	10	9675	0.000000	0.495000	0.000000	0.376000	-0.119000
9676	BUF_7697	BUF	9	9676	0.020000	0.452000	0.039000	0.376000	-0.076000
9677	FF_11637	FF	10	9677	0.000000	0.452000	0.000000	0.376000	-0.076000
9678	FF_11638	FF	10	9678	0.000000	0.452000	0.000000	0.376000	-0.076000
9679	FF_11639	FF	10	9679	0.000000	0.452000	0.000000	0.376000	-0.076000
9680	FF_2660	FF	9	9680	0.000000	0.432000	0.000000	0.337000	-0.095000
9681	BUF_2626	BUF	8	9681	0.063000	0.456000	0.063000	0.337000	-0.119000
9682	BUF_7698	BUF	9	9682	0.020000	0.476000	0.063000	0.400000	-0.076000
9683	FF_11640	FF	10	9683	0.000000	0.476000	0.000000	0.400000	-0.076000
9684	FF_11641	FF	10	9684	0.000000	0.476000	0.000000	0.400000	-0.076000
9685	FF_11642	FF	10	9685	0.000000	0.476000	0.000000	0.400000	-0.076000
9686	FF_2661	FF	9	9686	0.000000	0.456000	0.000000	0.337000	-0.119000
9687	FF_2662	FF	9	9687	0.000000	0.456000	0.000000	0.337000	-0.119000
9688	FF_2663	FF	9	9688	0.000000	0.456000	0.000000	0.337000	-0.119000
9689	FF_2664	FF	9	9689	0.000000	0.456000	0.000000	0.337000	-0.119000
9690	BUF_2627	BUF	8	9690	0.063000	0.456000	0.063000	0.337000	-0.119000
9691	BUF_7699	BUF	9	9691	0.063000	0.519000	0.063000	0.400000	-0.119000
9692	FF_11643	FF	10	9692	0.000000	0.519000	0.000000	0.400000	-0.119000
9693	FF_11644	FF	10	9693	0.000000	0.519000	0.000000	0.400000	-0.119000
9694	FF_11645	FF	10	9694	0.000000	0.519000	0.000000	0.400000	-0.119000
9695	FF_11646	FF	10	9695	0.000000	0.519000	0.000000	0.400000	-0.119000
9696	FF_11647	FF	10	9696	0.000000	0.519000	0.000000	0.400000	-0.119000
9697	BUF_7700	BUF	9	9697	0.011000	0.467000	0.063000	0.400000	-0.067000
9698	FF_11648	FF	10	9698	0.000000	0.467000	0.000000	0.400000	-0.067000
9699	FF_11649	FF	10	9699	0.000000	0.467000	0.000000	0.400000	-0.067000
9700	BUF_7701	BUF	9	9700	0.039000	0.495000	0.063000	0.400000	-0.095000
9701	FF_11650	FF	10	9701	0.000000	0.495000	0.000000	0.400000	-0.095000
9702	FF_11651	FF	10	9702	0.000000	0.495000	0.000000	0.400000	-0.095000
9703	FF_11652	FF	10	9703	0.000000	0.495000	0.000000	0.400000	-0.095000
9704	FF_11653	FF	10	9704	0.000000	0.495000	0.000000	0.400000	-0.095000
9705	BUF_7702+FF_11654	BUF+FF	9	9705+9706	0.005000	0.461000	0.063000	0.400000	-0.061000
9707	FF_2665	FF	9	9707	0.000000	0.456000	0.000000	0.337000	-0.119000
9708	BUF_315	BUF	6	9708	0.039000	0.330000	0.063000	0.235000	-0.095000
9709	BUF_906	BUF	7	9709	0.063000	0.393000	0.039000	0.274000	-0.119000
9710	BUF_2628	BUF	8	9710	0.063000	0.456000	0.063000	0.337000	-0.119000
9711	BUF_7703	BUF	9	9711	0.020000	0.476000	0.063000	0.400000	-0.076000
9712	FF_11655	FF	10	9712	0.000000	0.476000	0.000000	0.400000	-0.076000
9713	FF_11656	FF	10	9713	0.000000	0.476000	0.000000	0.400000	-0.076000
9714	FF_11657	FF	10	9714	0.000000	0.476000	0.000000	0.400000	-0.076000
9715	BUF_7704+FF_11658	BUF+FF	9	9715+9716	0.005000	0.461000	0.063000	0.400000	-0.061000
9717	BUF_7705+FF_11659	BUF+FF	9	9717+9718	0.005000	0.461000	0.063000	0.400000	-0.061000
9719	FF_2666	FF	9	9719	0.000000	0.456000	0.000000	0.337000	-0.119000
9720	FF_2667	FF	9	9720	0.000000	0.456000	0.000000	0.337000	-0.119000
9721	BUF_2629	BUF	8	9721	0.063000	0.456000	0.063000	0.337000	-0.119000
9722	BUF_7706	BUF	9	9722	0.063000	0.519000	0.063000	0.400000	-0.119000
9723	FF_11660	FF	10	9723	0.000000	0.519000	0.000000	0.400000	-0.119000
9724	FF_11661	FF	10	9724	0.000000	0.519000	0.000000	0.400000	-0.119000
9725	FF_11662	FF	10	9725	0.000000	0.519000	0.000000	0.400000	-0.119000
9726	FF_11663	FF	10	9726	0.000000	0.519000	0.000000	0.400000	-0.119000
9727	FF_11664	FF	10	9727	0.000000	0.519000	0.000000	0.400000	-0.119000
9728	BUF_7707	BUF	9	9728	0.020000	0.476000	0.063000	0.400000	-0.076000
9729	FF_11665	FF	10	9729	0.000000	0.476000	0.000000	0.400000	-0.076000
9730	FF_11666	FF	10	9730	0.000000	0.476000	0.000000	0.400000	-0.076000
9731	FF_11667	FF	10	9731	0.000000	0.476000	0.000000	0.400000	-0.076000
9732	BUF_7708	BUF	9	9732	0.020000	0.476000	0.063000	0.400000	-0.076000
9733	FF_11668	FF	10	9733	0.000000	0.476000	0.000000	0.400000	-0.076000
9734	FF_11669	FF	10	9734	0.000000	0.476000	0.000000	0.400000	-0.076000
9735	FF_11670	FF	10	9735	0.000000	0.476000	0.000000	0.400000	-0.076000
9736	BUF_7709+FF_11671	BUF+FF	9	9736+9737	0.005000	0.461000	0.063000	0.400000	-0.061000
9738	BUF_7710	BUF	9	9738	0.039000	0.495000	0.063000	0.400000	-0.095000
9739	FF_11672	FF	10	9739	0.000000	0.495000	0.000000	0.400000	-0.095000
9740	FF_11673	FF	10	9740	0.000000	0.495000	0.000000	0.400000	-0.095000
9741	FF_11674	FF	10	9741	0.000000	0.495000	0.000000	0.400000	-0.095000
9742	FF_11675	FF	10	9742	0.000000	0.495000	0.000000	0.400000	-0.095000
9743	BUF_2630	BUF	8	9743	0.039000	0.432000	0.063000	0.337000	-0.095000
9744	BUF_7711	BUF	9	9744	0.011000	0.443000	0.039000	0.376000	-0.067000
9745	FF_11676	FF	10	9745	0.000000	0.443000	0.000000	0.376000	-0.067000
9746	FF_11677	FF	10	9746	0.000000	0.443000	0.000000	0.376000	-0.067000
9747	BUF_7712	BUF	9	9747	0.020000	0.452000	0.039000	0.376000	-0.076000
9748	FF_11678	FF	10	9748	0.000000	0.452000	0.000000	0.376000	-0.076000
9749	FF_11679	FF	10	9749	0.000000	0.452000	0.000000	0.376000	-0.076000
9750	FF_11680	FF	10	9750	0.000000	0.452000	0.000000	0.376000	-0.076000
9751	BUF_7713	BUF	9	9751	0.020000	0.452000	0.039000	0.376000	-0.076000
9752	FF_11681	FF	10	9752	0.000000	0.452000	0.000000	0.376000	-0.076000
9753	FF_11682	FF	10	9753	0.000000	0.452000	0.000000	0.376000	-0.076000
9754	FF_11683	FF	10	9754	0.000000	0.452000	0.000000	0.376000	-0.076000
9755	FF_2668	FF	9	9755	0.000000	0.432000	0.000000	0.337000	-0.095000
9756	BUF_2631	BUF	8	9756	0.005000	0.398000	0.063000	0.337000	-0.061000
9757	BUF_7714	BUF	9	9757	0.011000	0.409000	0.005000	0.342000	-0.067000
9758	FF_11684	FF	10	9758	0.000000	0.409000	0.000000	0.342000	-0.067000
9759	FF_11685	FF	10	9759	0.000000	0.409000	0.000000	0.342000	-0.067000
9760	FF_929	FF	8	9760	0.000000	0.393000	0.000000	0.274000	-0.119000
9761	BUF_907	BUF	7	9761	0.039000	0.369000	0.039000	0.274000	-0.095000
9762	BUF_2632	BUF	8	9762	0.011000	0.380000	0.039000	0.313000	-0.067000
9763	BUF_7715+FF_11686	BUF+FF	9	9763+9764	0.005000	0.385000	0.011000	0.324000	-0.061000
9765	BUF_7716+FF_11687	BUF+FF	9	9765+9766	0.005000	0.385000	0.011000	0.324000	-0.061000
9767	BUF_2633	BUF	8	9767	0.039000	0.408000	0.039000	0.313000	-0.095000
9768	BUF_7717+FF_11688	BUF+FF	9	9768+9769	0.005000	0.413000	0.039000	0.352000	-0.061000
9770	BUF_7718	BUF	9	9770	0.039000	0.447000	0.039000	0.352000	-0.095000
9771	FF_11689	FF	10	9771	0.000000	0.447000	0.000000	0.352000	-0.095000
9772	FF_11690	FF	10	9772	0.000000	0.447000	0.000000	0.352000	-0.095000
9773	FF_11691	FF	10	9773	0.000000	0.447000	0.000000	0.352000	-0.095000
9774	FF_11692	FF	10	9774	0.000000	0.447000	0.000000	0.352000	-0.095000
9775	BUF_7719	BUF	9	9775	0.039000	0.447000	0.039000	0.352000	-0.095000
9776	FF_11693	FF	10	9776	0.000000	0.447000	0.000000	0.352000	-0.095000
9777	FF_11694	FF	10	9777	0.000000	0.447000	0.000000	0.352000	-0.095000
9778	FF_11695	FF	10	9778	0.000000	0.447000	0.000000	0.352000	-0.095000
9779	FF_11696	FF	10	9779	0.000000	0.447000	0.000000	0.352000	-0.095000
9780	BUF_7720	BUF	9	9780	0.011000	0.419000	0.039000	0.352000	-0.067000
9781	FF_11697	FF	10	9781	0.000000	0.419000	0.000000	0.352000	-0.067000
9782	FF_11698	FF	10	9782	0.000000	0.419000	0.000000	0.352000	-0.067000
9783	BUF_2634	BUF	8	9783	0.063000	0.432000	0.039000	0.313000	-0.119000
9784	BUF_7721	BUF	9	9784	0.020000	0.452000	0.063000	0.376000	-0.076000
9785	FF_11699	FF	10	9785	0.000000	0.452000	0.000000	0.376000	-0.076000
9786	FF_11700	FF	10	9786	0.000000	0.452000	0.000000	0.376000	-0.076000
9787	FF_11701	FF	10	9787	0.000000	0.452000	0.000000	0.376000	-0.076000
9788	BUF_7722	BUF	9	9788	0.039000	0.471000	0.063000	0.376000	-0.095000
9789	FF_11702	FF	10	9789	0.000000	0.471000	0.000000	0.376000	-0.095000
9790	FF_11703	FF	10	9790	0.000000	0.471000	0.000000	0.376000	-0.095000
9791	FF_11704	FF	10	9791	0.000000	0.471000	0.000000	0.376000	-0.095000
9792	FF_11705	FF	10	9792	0.000000	0.471000	0.000000	0.376000	-0.095000
9793	BUF_7723	BUF	9	9793	0.039000	0.471000	0.063000	0.376000	-0.095000
9794	FF_11706	FF	10	9794	0.000000	0.471000	0.000000	0.376000	-0.095000
9795	FF_11707	FF	10	9795	0.000000	0.471000	0.000000	0.376000	-0.095000
9796	FF_11708	FF	10	9796	0.000000	0.471000	0.000000	0.376000	-0.095000
9797	FF_11709	FF	10	9797	0.000000	0.471000	0.000000	0.376000	-0.095000
9798	BUF_7724	BUF	9	9798	0.011000	0.443000	0.063000	0.376000	-0.067000
9799	FF_11710	FF	10	9799	0.000000	0.443000	0.000000	0.376000	-0.067000
9800	FF_11711	FF	10	9800	0.000000	0.443000	0.000000	0.376000	-0.067000
9801	BUF_7725	BUF	9	9801	0.011000	0.443000	0.063000	0.376000	-0.067000
9802	FF_11712	FF	10	9802	0.000000	0.443000	0.000000	0.376000	-0.067000
9803	FF_11713	FF	10	9803	0.000000	0.443000	0.000000	0.376000	-0.067000
9804	FF_930	FF	8	9804	0.000000	0.369000	0.000000	0.274000	-0.095000
9805	BUF_908	BUF	7	9805	0.063000	0.393000	0.039000	0.274000	-0.119000
9806	BUF_2635	BUF	8	9806	0.039000	0.432000	0.063000	0.337000	-0.095000
9807	BUF_7726	BUF	9	9807	0.063000	0.495000	0.039000	0.376000	-0.119000
9808	FF_11714	FF	10	9808	0.000000	0.495000	0.000000	0.376000	-0.119000
9809	FF_11715	FF	10	9809	0.000000	0.495000	0.000000	0.376000	-0.119000
9810	FF_11716	FF	10	9810	0.000000	0.495000	0.000000	0.376000	-0.119000
9811	FF_11717	FF	10	9811	0.000000	0.495000	0.000000	0.376000	-0.119000
9812	FF_11718	FF	10	9812	0.000000	0.495000	0.000000	0.376000	-0.119000
9813	FF_2669	FF	9	9813	0.000000	0.432000	0.000000	0.337000	-0.095000
9814	FF_2670	FF	9	9814	0.000000	0.432000	0.000000	0.337000	-0.095000
9815	FF_2671	FF	9	9815	0.000000	0.432000	0.000000	0.337000	-0.095000
9816	BUF_2636	BUF	8	9816	0.039000	0.432000	0.063000	0.337000	-0.095000
9817	BUF_7727+FF_11719	BUF+FF	9	9817+9818	0.005000	0.437000	0.039000	0.376000	-0.061000
9819	BUF_7728+FF_11720	BUF+FF	9	9819+9820	0.005000	0.437000	0.039000	0.376000	-0.061000
9821	FF_2672	FF	9	9821	0.000000	0.432000	0.000000	0.337000	-0.095000
9822	FF_2673	FF	9	9822	0.000000	0.432000	0.000000	0.337000	-0.095000
9823	BUF_2637	BUF	8	9823	0.063000	0.456000	0.063000	0.337000	-0.119000
9824	BUF_7729+FF_11721	BUF+FF	9	9824+9825	0.005000	0.461000	0.063000	0.400000	-0.061000
9826	BUF_7730+FF_11722	BUF+FF	9	9826+9827	0.005000	0.461000	0.063000	0.400000	-0.061000
9828	BUF_7731+FF_11723	BUF+FF	9	9828+9829	0.005000	0.461000	0.063000	0.400000	-0.061000
9830	FF_2674	FF	9	9830	0.000000	0.456000	0.000000	0.337000	-0.119000
9831	FF_2675	FF	9	9831	0.000000	0.456000	0.000000	0.337000	-0.119000
9832	BUF_2638	BUF	8	9832	0.039000	0.432000	0.063000	0.337000	-0.095000
9833	BUF_7732	BUF	9	9833	0.063000	0.495000	0.039000	0.376000	-0.119000
9834	FF_11724	FF	10	9834	0.000000	0.495000	0.000000	0.376000	-0.119000
9835	FF_11725	FF	10	9835	0.000000	0.495000	0.000000	0.376000	-0.119000
