# Clock tree = real buffer cell delays (SS, after apply)
# Segment tree = bottom-up target branch delays
# *_in_edge = incoming buffer delay; *_node_delay = cumulative from root
# fanout==1 FF merged with parent; -- if node absent in that tree
logical_id	name	kind	level	repr_nodes	clock_in_edge	clock_node_delay	seg_in_edge	seg_node_delay	diff
922	FF_1012	FF	7	922	0.000000	0.324000	0.000000	0.282000	-0.042000
923	FF_1013	FF	7	923	0.000000	0.324000	0.000000	0.282000	-0.042000
924	FF_1014	FF	7	924	0.000000	0.324000	0.000000	0.282000	-0.042000
925	BUF_227	BUF	5	925	0.063000	0.285000	0.039000	0.219000	-0.066000
926	BUF_702	BUF	6	926	0.036000	0.321000	0.063000	0.282000	-0.039000
927	FF_1015	FF	7	927	0.000000	0.321000	0.000000	0.282000	-0.039000
928	FF_1016	FF	7	928	0.000000	0.321000	0.000000	0.282000	-0.039000
929	BUF_703	BUF	6	929	0.089000	0.374000	0.063000	0.282000	-0.092000
930	FF_1017	FF	7	930	0.000000	0.374000	0.000000	0.282000	-0.092000
931	FF_1018	FF	7	931	0.000000	0.374000	0.000000	0.282000	-0.092000
932	FF_1019	FF	7	932	0.000000	0.374000	0.000000	0.282000	-0.092000
933	FF_1020	FF	7	933	0.000000	0.374000	0.000000	0.282000	-0.092000
934	FF_1021	FF	7	934	0.000000	0.374000	0.000000	0.282000	-0.092000
935	BUF_704	BUF	6	935	0.068000	0.353000	0.063000	0.282000	-0.071000
936	FF_1022	FF	7	936	0.000000	0.353000	0.000000	0.282000	-0.071000
937	FF_1023	FF	7	937	0.000000	0.353000	0.000000	0.282000	-0.071000
938	FF_1024	FF	7	938	0.000000	0.353000	0.000000	0.282000	-0.071000
939	FF_1025	FF	7	939	0.000000	0.353000	0.000000	0.282000	-0.071000
940	FF_1026	FF	7	940	0.000000	0.353000	0.000000	0.282000	-0.071000
941	BUF_705	BUF	6	941	0.045000	0.330000	0.063000	0.282000	-0.048000
942	FF_1027	FF	7	942	0.000000	0.330000	0.000000	0.282000	-0.048000
943	FF_1028	FF	7	943	0.000000	0.330000	0.000000	0.282000	-0.048000
944	FF_1029	FF	7	944	0.000000	0.330000	0.000000	0.282000	-0.048000
945	BUF_706	BUF	6	945	0.022000	0.307000	0.063000	0.282000	-0.025000
946	FF_1030	FF	7	946	0.000000	0.307000	0.000000	0.282000	-0.025000
947	FF_1031	FF	7	947	0.000000	0.307000	0.000000	0.282000	-0.025000
948	BUF_66	BUF	4	948	0.056000	0.239000	0.063000	0.180000	-0.059000
949	BUF_228	BUF	5	949	0.020000	0.259000	0.039000	0.219000	-0.040000
950	BUF_707	BUF	6	950	0.011000	0.270000	0.020000	0.239000	-0.031000
951	FF_1032	FF	7	951	0.000000	0.270000	0.000000	0.239000	-0.031000
952	FF_1033	FF	7	952	0.000000	0.270000	0.000000	0.239000	-0.031000
953	BUF_708+FF_1034	BUF+FF	6	953+954	0.005000	0.264000	0.020000	0.239000	-0.025000
955	BUF_709	BUF	6	955	0.063000	0.322000	0.020000	0.239000	-0.083000
956	FF_1035	FF	7	956	0.000000	0.322000	0.000000	0.239000	-0.083000
957	FF_1036	FF	7	957	0.000000	0.322000	0.000000	0.239000	-0.083000
958	FF_1037	FF	7	958	0.000000	0.322000	0.000000	0.239000	-0.083000
959	FF_1038	FF	7	959	0.000000	0.322000	0.000000	0.239000	-0.083000
960	FF_1039	FF	7	960	0.000000	0.322000	0.000000	0.239000	-0.083000
961	BUF_229	BUF	5	961	0.063000	0.302000	0.039000	0.219000	-0.083000
962	BUF_710	BUF	6	962	0.108000	0.410000	0.063000	0.282000	-0.128000
963	FF_1040	FF	7	963	0.000000	0.410000	0.000000	0.282000	-0.128000
964	FF_1041	FF	7	964	0.000000	0.410000	0.000000	0.282000	-0.128000
965	FF_1042	FF	7	965	0.000000	0.410000	0.000000	0.282000	-0.128000
966	FF_1043	FF	7	966	0.000000	0.410000	0.000000	0.282000	-0.128000
967	FF_1044	FF	7	967	0.000000	0.410000	0.000000	0.282000	-0.128000
968	BUF_711	BUF	6	968	0.045000	0.347000	0.063000	0.282000	-0.065000
969	FF_1045	FF	7	969	0.000000	0.347000	0.000000	0.282000	-0.065000
970	FF_1046	FF	7	970	0.000000	0.347000	0.000000	0.282000	-0.065000
971	FF_1047	FF	7	971	0.000000	0.347000	0.000000	0.282000	-0.065000
972	FF_1048	FF	7	972	0.000000	0.347000	0.000000	0.282000	-0.065000
973	BUF_712	BUF	6	973	0.050000	0.352000	0.063000	0.282000	-0.070000
974	FF_1049	FF	7	974	0.000000	0.352000	0.000000	0.282000	-0.070000
975	FF_1050	FF	7	975	0.000000	0.352000	0.000000	0.282000	-0.070000
976	FF_1051	FF	7	976	0.000000	0.352000	0.000000	0.282000	-0.070000
977	FF_1052	FF	7	977	0.000000	0.352000	0.000000	0.282000	-0.070000
978	BUF_713+FF_1053	BUF+FF	6	978+979	0.005000	0.307000	0.063000	0.282000	-0.025000
980	BUF_714+FF_1054	BUF+FF	6	980+981	0.005000	0.307000	0.063000	0.282000	-0.025000
982	BUF_230	BUF	5	982	0.020000	0.259000	0.039000	0.219000	-0.040000
983	BUF_715	BUF	6	983	0.063000	0.322000	0.020000	0.239000	-0.083000
984	FF_1055	FF	7	984	0.000000	0.322000	0.000000	0.239000	-0.083000
985	FF_1056	FF	7	985	0.000000	0.322000	0.000000	0.239000	-0.083000
986	FF_1057	FF	7	986	0.000000	0.322000	0.000000	0.239000	-0.083000
987	FF_1058	FF	7	987	0.000000	0.322000	0.000000	0.239000	-0.083000
988	FF_1059	FF	7	988	0.000000	0.322000	0.000000	0.239000	-0.083000
989	BUF_716	BUF	6	989	0.020000	0.279000	0.020000	0.239000	-0.040000
990	FF_1060	FF	7	990	0.000000	0.279000	0.000000	0.239000	-0.040000
991	FF_1061	FF	7	991	0.000000	0.279000	0.000000	0.239000	-0.040000
992	FF_1062	FF	7	992	0.000000	0.279000	0.000000	0.239000	-0.040000
993	FF_207	FF	6	993	0.000000	0.259000	0.000000	0.219000	-0.040000
994	FF_49	FF	5	994	0.000000	0.239000	0.000000	0.180000	-0.059000
995	BUF_67	BUF	4	995	0.026000	0.209000	0.063000	0.180000	-0.029000
996	BUF_231	BUF	5	996	0.063000	0.272000	0.020000	0.200000	-0.072000
997	BUF_717	BUF	6	997	0.015000	0.287000	0.063000	0.263000	-0.024000
998	FF_1063	FF	7	998	0.000000	0.287000	0.000000	0.263000	-0.024000
999	FF_1064	FF	7	999	0.000000	0.287000	0.000000	0.263000	-0.024000
1000	BUF_718	BUF	6	1000	0.020000	0.292000	0.063000	0.263000	-0.029000
1001	FF_1065	FF	7	1001	0.000000	0.292000	0.000000	0.263000	-0.029000
1002	FF_1066	FF	7	1002	0.000000	0.292000	0.000000	0.263000	-0.029000
1003	FF_1067	FF	7	1003	0.000000	0.292000	0.000000	0.263000	-0.029000
1004	BUF_719	BUF	6	1004	0.026000	0.298000	0.063000	0.263000	-0.035000
1005	FF_1068	FF	7	1005	0.000000	0.298000	0.000000	0.263000	-0.035000
1006	FF_1069	FF	7	1006	0.000000	0.298000	0.000000	0.263000	-0.035000
1007	FF_1070	FF	7	1007	0.000000	0.298000	0.000000	0.263000	-0.035000
1008	BUF_720	BUF	6	1008	0.020000	0.292000	0.063000	0.263000	-0.029000
1009	FF_1071	FF	7	1009	0.000000	0.292000	0.000000	0.263000	-0.029000
1010	FF_1072	FF	7	1010	0.000000	0.292000	0.000000	0.263000	-0.029000
1011	FF_1073	FF	7	1011	0.000000	0.292000	0.000000	0.263000	-0.029000
1012	BUF_721+FF_1074	BUF+FF	6	1012+1013	0.030000	0.302000	0.063000	0.263000	-0.039000
1014	BUF_232	BUF	5	1014	0.020000	0.229000	0.020000	0.200000	-0.029000
1015	BUF_722+FF_1075	BUF+FF	6	1015+1016	0.005000	0.234000	0.020000	0.220000	-0.014000
1017	FF_208	FF	6	1017	0.000000	0.229000	0.000000	0.200000	-0.029000
1018	FF_209	FF	6	1018	0.000000	0.229000	0.000000	0.200000	-0.029000
1019	FF_50	FF	5	1019	0.000000	0.209000	0.000000	0.180000	-0.029000
1020	BUF_68	BUF	4	1020	0.050000	0.233000	0.063000	0.180000	-0.053000
1021	BUF_233	BUF	5	1021	0.039000	0.272000	0.039000	0.219000	-0.053000
1022	BUF_723+FF_1076	BUF+FF	6	1022+1023	0.005000	0.277000	0.039000	0.258000	-0.019000
1024	BUF_724	BUF	6	1024	0.039000	0.311000	0.039000	0.258000	-0.053000
1025	FF_1077	FF	7	1025	0.000000	0.311000	0.000000	0.258000	-0.053000
1026	FF_1078	FF	7	1026	0.000000	0.311000	0.000000	0.258000	-0.053000
1027	FF_1079	FF	7	1027	0.000000	0.311000	0.000000	0.258000	-0.053000
1028	FF_1080	FF	7	1028	0.000000	0.311000	0.000000	0.258000	-0.053000
1029	BUF_725	BUF	6	1029	0.063000	0.335000	0.039000	0.258000	-0.077000
1030	FF_1081	FF	7	1030	0.000000	0.335000	0.000000	0.258000	-0.077000
1031	FF_1082	FF	7	1031	0.000000	0.335000	0.000000	0.258000	-0.077000
1032	FF_1083	FF	7	1032	0.000000	0.335000	0.000000	0.258000	-0.077000
1033	FF_1084	FF	7	1033	0.000000	0.335000	0.000000	0.258000	-0.077000
1034	FF_1085	FF	7	1034	0.000000	0.335000	0.000000	0.258000	-0.077000
1035	BUF_726	BUF	6	1035	0.063000	0.335000	0.039000	0.258000	-0.077000
1036	FF_1086	FF	7	1036	0.000000	0.335000	0.000000	0.258000	-0.077000
1037	FF_1087	FF	7	1037	0.000000	0.335000	0.000000	0.258000	-0.077000
1038	FF_1088	FF	7	1038	0.000000	0.335000	0.000000	0.258000	-0.077000
1039	FF_1089	FF	7	1039	0.000000	0.335000	0.000000	0.258000	-0.077000
1040	FF_1090	FF	7	1040	0.000000	0.335000	0.000000	0.258000	-0.077000
1041	BUF_234	BUF	5	1041	0.063000	0.296000	0.039000	0.219000	-0.077000
1042	BUF_727	BUF	6	1042	0.039000	0.335000	0.063000	0.282000	-0.053000
1043	FF_1091	FF	7	1043	0.000000	0.335000	0.000000	0.282000	-0.053000
1044	FF_1092	FF	7	1044	0.000000	0.335000	0.000000	0.282000	-0.053000
1045	FF_1093	FF	7	1045	0.000000	0.335000	0.000000	0.282000	-0.053000
1046	FF_1094	FF	7	1046	0.000000	0.335000	0.000000	0.282000	-0.053000
1047	BUF_728	BUF	6	1047	0.027000	0.323000	0.063000	0.282000	-0.041000
1048	FF_1095	FF	7	1048	0.000000	0.323000	0.000000	0.282000	-0.041000
1049	FF_1096	FF	7	1049	0.000000	0.323000	0.000000	0.282000	-0.041000
1050	BUF_729	BUF	6	1050	0.039000	0.335000	0.063000	0.282000	-0.053000
1051	FF_1097	FF	7	1051	0.000000	0.335000	0.000000	0.282000	-0.053000
1052	FF_1098	FF	7	1052	0.000000	0.335000	0.000000	0.282000	-0.053000
1053	FF_1099	FF	7	1053	0.000000	0.335000	0.000000	0.282000	-0.053000
1054	FF_1100	FF	7	1054	0.000000	0.335000	0.000000	0.282000	-0.053000
1055	BUF_730	BUF	6	1055	0.011000	0.307000	0.063000	0.282000	-0.025000
1056	FF_1101	FF	7	1056	0.000000	0.307000	0.000000	0.282000	-0.025000
1057	FF_1102	FF	7	1057	0.000000	0.307000	0.000000	0.282000	-0.025000
1058	BUF_731+FF_1103	BUF+FF	6	1058+1059	0.008000	0.304000	0.063000	0.282000	-0.022000
1060	FF_51	FF	5	1060	0.000000	0.233000	0.000000	0.180000	-0.053000
1061	FF_52	FF	5	1061	0.000000	0.233000	0.000000	0.180000	-0.053000
1062	BUF_20	BUF	3	1062	0.069000	0.189000	0.039000	0.117000	-0.072000
1063	BUF_69	BUF	4	1063	0.039000	0.228000	0.063000	0.180000	-0.048000
1064	BUF_235	BUF	5	1064	0.011000	0.239000	0.039000	0.219000	-0.020000
1065	BUF_732	BUF	6	1065	0.020000	0.259000	0.011000	0.230000	-0.029000
1066	FF_1104	FF	7	1066	0.000000	0.259000	0.000000	0.230000	-0.029000
1067	FF_1105	FF	7	1067	0.000000	0.259000	0.000000	0.230000	-0.029000
1068	FF_1106	FF	7	1068	0.000000	0.259000	0.000000	0.230000	-0.029000
1069	FF_210	FF	6	1069	0.000000	0.239000	0.000000	0.219000	-0.020000
1070	BUF_236	BUF	5	1070	0.063000	0.291000	0.039000	0.219000	-0.072000
1071	BUF_733	BUF	6	1071	0.063000	0.354000	0.063000	0.282000	-0.072000
1072	FF_1107	FF	7	1072	0.000000	0.354000	0.000000	0.282000	-0.072000
1073	FF_1108	FF	7	1073	0.000000	0.354000	0.000000	0.282000	-0.072000
1074	FF_1109	FF	7	1074	0.000000	0.354000	0.000000	0.282000	-0.072000
1075	FF_1110	FF	7	1075	0.000000	0.354000	0.000000	0.282000	-0.072000
1076	FF_1111	FF	7	1076	0.000000	0.354000	0.000000	0.282000	-0.072000
1077	BUF_734	BUF	6	1077	0.020000	0.311000	0.063000	0.282000	-0.029000
1078	FF_1112	FF	7	1078	0.000000	0.311000	0.000000	0.282000	-0.029000
1079	FF_1113	FF	7	1079	0.000000	0.311000	0.000000	0.282000	-0.029000
1080	FF_1114	FF	7	1080	0.000000	0.311000	0.000000	0.282000	-0.029000
1081	BUF_735+FF_1115	BUF+FF	6	1081+1082	0.005000	0.296000	0.063000	0.282000	-0.014000
1083	FF_211	FF	6	1083	0.000000	0.291000	0.000000	0.219000	-0.072000
1084	FF_212	FF	6	1084	0.000000	0.291000	0.000000	0.219000	-0.072000
1085	BUF_237	BUF	5	1085	0.020000	0.248000	0.039000	0.219000	-0.029000
1086	BUF_736	BUF	6	1086	0.039000	0.287000	0.020000	0.239000	-0.048000
1087	FF_1116	FF	7	1087	0.000000	0.287000	0.000000	0.239000	-0.048000
1088	FF_1117	FF	7	1088	0.000000	0.287000	0.000000	0.239000	-0.048000
1089	FF_1118	FF	7	1089	0.000000	0.287000	0.000000	0.239000	-0.048000
1090	FF_1119	FF	7	1090	0.000000	0.287000	0.000000	0.239000	-0.048000
1091	BUF_737	BUF	6	1091	0.039000	0.287000	0.020000	0.239000	-0.048000
1092	FF_1120	FF	7	1092	0.000000	0.287000	0.000000	0.239000	-0.048000
1093	FF_1121	FF	7	1093	0.000000	0.287000	0.000000	0.239000	-0.048000
1094	FF_1122	FF	7	1094	0.000000	0.287000	0.000000	0.239000	-0.048000
1095	FF_1123	FF	7	1095	0.000000	0.287000	0.000000	0.239000	-0.048000
1096	BUF_738	BUF	6	1096	0.039000	0.287000	0.020000	0.239000	-0.048000
1097	FF_1124	FF	7	1097	0.000000	0.287000	0.000000	0.239000	-0.048000
1098	FF_1125	FF	7	1098	0.000000	0.287000	0.000000	0.239000	-0.048000
1099	FF_1126	FF	7	1099	0.000000	0.287000	0.000000	0.239000	-0.048000
1100	FF_1127	FF	7	1100	0.000000	0.287000	0.000000	0.239000	-0.048000
1101	BUF_238	BUF	5	1101	0.063000	0.291000	0.039000	0.219000	-0.072000
1102	BUF_739+FF_1128	BUF+FF	6	1102+1103	0.005000	0.296000	0.063000	0.282000	-0.014000
1104	BUF_740+FF_1129	BUF+FF	6	1104+1105	0.005000	0.296000	0.063000	0.282000	-0.014000
1106	BUF_741+FF_1130	BUF+FF	6	1106+1107	0.005000	0.296000	0.063000	0.282000	-0.014000
1108	BUF_742+FF_1131	BUF+FF	6	1108+1109	0.005000	0.296000	0.063000	0.282000	-0.014000
1110	FF_213	FF	6	1110	0.000000	0.291000	0.000000	0.219000	-0.072000
1111	BUF_70	BUF	4	1111	0.039000	0.228000	0.063000	0.180000	-0.048000
1112	BUF_239	BUF	5	1112	0.039000	0.267000	0.039000	0.219000	-0.048000
1113	BUF_743	BUF	6	1113	0.011000	0.278000	0.039000	0.258000	-0.020000
1114	FF_1132	FF	7	1114	0.000000	0.278000	0.000000	0.258000	-0.020000
1115	FF_1133	FF	7	1115	0.000000	0.278000	0.000000	0.258000	-0.020000
1116	FF_214	FF	6	1116	0.000000	0.267000	0.000000	0.219000	-0.048000
1117	FF_215	FF	6	1117	0.000000	0.267000	0.000000	0.219000	-0.048000
1118	FF_216	FF	6	1118	0.000000	0.267000	0.000000	0.219000	-0.048000
1119	FF_53	FF	5	1119	0.000000	0.228000	0.000000	0.180000	-0.048000
1120	FF_54	FF	5	1120	0.000000	0.228000	0.000000	0.180000	-0.048000
1121	FF_55	FF	5	1121	0.000000	0.228000	0.000000	0.180000	-0.048000
1122	BUF_71	BUF	4	1122	0.063000	0.252000	0.063000	0.180000	-0.072000
1123	BUF_240	BUF	5	1123	0.063000	0.315000	0.063000	0.243000	-0.072000
1124	BUF_744	BUF	6	1124	0.020000	0.335000	0.063000	0.306000	-0.029000
1125	FF_1134	FF	7	1125	0.000000	0.335000	0.000000	0.306000	-0.029000
1126	FF_1135	FF	7	1126	0.000000	0.335000	0.000000	0.306000	-0.029000
1127	FF_1136	FF	7	1127	0.000000	0.335000	0.000000	0.306000	-0.029000
1128	BUF_745+FF_1137	BUF+FF	6	1128+1129	0.005000	0.320000	0.063000	0.306000	-0.014000
1130	BUF_746+FF_1138	BUF+FF	6	1130+1131	0.005000	0.320000	0.063000	0.306000	-0.014000
1132	BUF_747+FF_1139	BUF+FF	6	1132+1133	0.005000	0.320000	0.063000	0.306000	-0.014000
1134	FF_217	FF	6	1134	0.000000	0.315000	0.000000	0.243000	-0.072000
1135	BUF_241	BUF	5	1135	0.011000	0.263000	0.063000	0.243000	-0.020000
1136	BUF_748+FF_1140	BUF+FF	6	1136+1137	0.005000	0.268000	0.011000	0.254000	-0.014000
1138	BUF_749	BUF	6	1138	0.011000	0.274000	0.011000	0.254000	-0.020000
1139	FF_1141	FF	7	1139	0.000000	0.274000	0.000000	0.254000	-0.020000
1140	FF_1142	FF	7	1140	0.000000	0.274000	0.000000	0.254000	-0.020000
1141	BUF_242	BUF	5	1141	0.063000	0.315000	0.063000	0.243000	-0.072000
1142	BUF_750	BUF	6	1142	0.020000	0.335000	0.063000	0.306000	-0.029000
1143	FF_1143	FF	7	1143	0.000000	0.335000	0.000000	0.306000	-0.029000
1144	FF_1144	FF	7	1144	0.000000	0.335000	0.000000	0.306000	-0.029000
1145	FF_1145	FF	7	1145	0.000000	0.335000	0.000000	0.306000	-0.029000
1146	BUF_751	BUF	6	1146	0.011000	0.326000	0.063000	0.306000	-0.020000
1147	FF_1146	FF	7	1147	0.000000	0.326000	0.000000	0.306000	-0.020000
1148	FF_1147	FF	7	1148	0.000000	0.326000	0.000000	0.306000	-0.020000
1149	BUF_752+FF_1148	BUF+FF	6	1149+1150	0.005000	0.320000	0.063000	0.306000	-0.014000
1151	BUF_753	BUF	6	1151	0.063000	0.378000	0.063000	0.306000	-0.072000
1152	FF_1149	FF	7	1152	0.000000	0.378000	0.000000	0.306000	-0.072000
1153	FF_1150	FF	7	1153	0.000000	0.378000	0.000000	0.306000	-0.072000
1154	FF_1151	FF	7	1154	0.000000	0.378000	0.000000	0.306000	-0.072000
1155	FF_1152	FF	7	1155	0.000000	0.378000	0.000000	0.306000	-0.072000
1156	FF_1153	FF	7	1156	0.000000	0.378000	0.000000	0.306000	-0.072000
1157	BUF_754	BUF	6	1157	0.039000	0.354000	0.063000	0.306000	-0.048000
1158	FF_1154	FF	7	1158	0.000000	0.354000	0.000000	0.306000	-0.048000
1159	FF_1155	FF	7	1159	0.000000	0.354000	0.000000	0.306000	-0.048000
1160	FF_1156	FF	7	1160	0.000000	0.354000	0.000000	0.306000	-0.048000
1161	FF_1157	FF	7	1161	0.000000	0.354000	0.000000	0.306000	-0.048000
1162	BUF_243	BUF	5	1162	0.020000	0.272000	0.063000	0.243000	-0.029000
1163	BUF_755	BUF	6	1163	0.020000	0.292000	0.020000	0.263000	-0.029000
1164	FF_1158	FF	7	1164	0.000000	0.292000	0.000000	0.263000	-0.029000
1165	FF_1159	FF	7	1165	0.000000	0.292000	0.000000	0.263000	-0.029000
1166	FF_1160	FF	7	1166	0.000000	0.292000	0.000000	0.263000	-0.029000
1167	BUF_756	BUF	6	1167	0.039000	0.311000	0.020000	0.263000	-0.048000
1168	FF_1161	FF	7	1168	0.000000	0.311000	0.000000	0.263000	-0.048000
1169	FF_1162	FF	7	1169	0.000000	0.311000	0.000000	0.263000	-0.048000
1170	FF_1163	FF	7	1170	0.000000	0.311000	0.000000	0.263000	-0.048000
1171	FF_1164	FF	7	1171	0.000000	0.311000	0.000000	0.263000	-0.048000
1172	BUF_757	BUF	6	1172	0.011000	0.283000	0.020000	0.263000	-0.020000
1173	FF_1165	FF	7	1173	0.000000	0.283000	0.000000	0.263000	-0.020000
1174	FF_1166	FF	7	1174	0.000000	0.283000	0.000000	0.263000	-0.020000
1175	FF_56	FF	5	1175	0.000000	0.252000	0.000000	0.180000	-0.072000
1176	BUF_72	BUF	4	1176	0.076000	0.265000	0.063000	0.180000	-0.085000
1177	BUF_244	BUF	5	1177	0.039000	0.304000	0.063000	0.243000	-0.061000
1178	BUF_758	BUF	6	1178	0.039000	0.343000	0.039000	0.282000	-0.061000
1179	FF_1167	FF	7	1179	0.000000	0.343000	0.000000	0.282000	-0.061000
1180	FF_1168	FF	7	1180	0.000000	0.343000	0.000000	0.282000	-0.061000
1181	FF_1169	FF	7	1181	0.000000	0.343000	0.000000	0.282000	-0.061000
1182	FF_1170	FF	7	1182	0.000000	0.343000	0.000000	0.282000	-0.061000
1183	FF_218	FF	6	1183	0.000000	0.304000	0.000000	0.243000	-0.061000
1184	FF_219	FF	6	1184	0.000000	0.304000	0.000000	0.243000	-0.061000
1185	FF_220	FF	6	1185	0.000000	0.304000	0.000000	0.243000	-0.061000
1186	BUF_245	BUF	5	1186	0.039000	0.304000	0.063000	0.243000	-0.061000
1187	BUF_759	BUF	6	1187	0.020000	0.324000	0.039000	0.282000	-0.042000
1188	FF_1171	FF	7	1188	0.000000	0.324000	0.000000	0.282000	-0.042000
1189	FF_1172	FF	7	1189	0.000000	0.324000	0.000000	0.282000	-0.042000
1190	FF_1173	FF	7	1190	0.000000	0.324000	0.000000	0.282000	-0.042000
1191	BUF_760	BUF	6	1191	0.011000	0.315000	0.039000	0.282000	-0.033000
1192	FF_1174	FF	7	1192	0.000000	0.315000	0.000000	0.282000	-0.033000
1193	FF_1175	FF	7	1193	0.000000	0.315000	0.000000	0.282000	-0.033000
1194	BUF_761	BUF	6	1194	0.020000	0.324000	0.039000	0.282000	-0.042000
1195	FF_1176	FF	7	1195	0.000000	0.324000	0.000000	0.282000	-0.042000
1196	FF_1177	FF	7	1196	0.000000	0.324000	0.000000	0.282000	-0.042000
1197	FF_1178	FF	7	1197	0.000000	0.324000	0.000000	0.282000	-0.042000
1198	BUF_762	BUF	6	1198	0.039000	0.343000	0.039000	0.282000	-0.061000
1199	FF_1179	FF	7	1199	0.000000	0.343000	0.000000	0.282000	-0.061000
1200	FF_1180	FF	7	1200	0.000000	0.343000	0.000000	0.282000	-0.061000
1201	FF_1181	FF	7	1201	0.000000	0.343000	0.000000	0.282000	-0.061000
1202	FF_1182	FF	7	1202	0.000000	0.343000	0.000000	0.282000	-0.061000
1203	BUF_246	BUF	5	1203	0.063000	0.328000	0.063000	0.243000	-0.085000
1204	BUF_763+FF_1183	BUF+FF	6	1204+1205	0.005000	0.333000	0.063000	0.306000	-0.027000
1206	BUF_764	BUF	6	1206	0.011000	0.339000	0.063000	0.306000	-0.033000
1207	FF_1184	FF	7	1207	0.000000	0.339000	0.000000	0.306000	-0.033000
1208	FF_1185	FF	7	1208	0.000000	0.339000	0.000000	0.306000	-0.033000
1209	BUF_765	BUF	6	1209	0.011000	0.339000	0.063000	0.306000	-0.033000
1210	FF_1186	FF	7	1210	0.000000	0.339000	0.000000	0.306000	-0.033000
1211	FF_1187	FF	7	1211	0.000000	0.339000	0.000000	0.306000	-0.033000
1212	BUF_766	BUF	6	1212	0.039000	0.367000	0.063000	0.306000	-0.061000
1213	FF_1188	FF	7	1213	0.000000	0.367000	0.000000	0.306000	-0.061000
1214	FF_1189	FF	7	1214	0.000000	0.367000	0.000000	0.306000	-0.061000
1215	FF_1190	FF	7	1215	0.000000	0.367000	0.000000	0.306000	-0.061000
1216	FF_1191	FF	7	1216	0.000000	0.367000	0.000000	0.306000	-0.061000
1217	BUF_767	BUF	6	1217	0.020000	0.348000	0.063000	0.306000	-0.042000
1218	FF_1192	FF	7	1218	0.000000	0.348000	0.000000	0.306000	-0.042000
1219	FF_1193	FF	7	1219	0.000000	0.348000	0.000000	0.306000	-0.042000
1220	FF_1194	FF	7	1220	0.000000	0.348000	0.000000	0.306000	-0.042000
1221	BUF_247	BUF	5	1221	0.039000	0.304000	0.063000	0.243000	-0.061000
1222	BUF_768	BUF	6	1222	0.039000	0.343000	0.039000	0.282000	-0.061000
1223	FF_1195	FF	7	1223	0.000000	0.343000	0.000000	0.282000	-0.061000
1224	FF_1196	FF	7	1224	0.000000	0.343000	0.000000	0.282000	-0.061000
1225	FF_1197	FF	7	1225	0.000000	0.343000	0.000000	0.282000	-0.061000
1226	FF_1198	FF	7	1226	0.000000	0.343000	0.000000	0.282000	-0.061000
1227	BUF_769	BUF	6	1227	0.020000	0.324000	0.039000	0.282000	-0.042000
1228	FF_1199	FF	7	1228	0.000000	0.324000	0.000000	0.282000	-0.042000
1229	FF_1200	FF	7	1229	0.000000	0.324000	0.000000	0.282000	-0.042000
1230	FF_1201	FF	7	1230	0.000000	0.324000	0.000000	0.282000	-0.042000
1231	BUF_770	BUF	6	1231	0.011000	0.315000	0.039000	0.282000	-0.033000
1232	FF_1202	FF	7	1232	0.000000	0.315000	0.000000	0.282000	-0.033000
1233	FF_1203	FF	7	1233	0.000000	0.315000	0.000000	0.282000	-0.033000
1234	FF_221	FF	6	1234	0.000000	0.304000	0.000000	0.243000	-0.061000
1235	BUF_248	BUF	5	1235	0.011000	0.276000	0.063000	0.243000	-0.033000
1236	BUF_771	BUF	6	1236	0.015000	0.291000	0.011000	0.254000	-0.037000
1237	FF_1204	FF	7	1237	0.000000	0.291000	0.000000	0.254000	-0.037000
1238	FF_1205	FF	7	1238	0.000000	0.291000	0.000000	0.254000	-0.037000
1239	FF_222	FF	6	1239	0.000000	0.276000	0.000000	0.243000	-0.033000
1240	BUF_73	BUF	4	1240	0.039000	0.228000	0.063000	0.180000	-0.048000
1241	BUF_249	BUF	5	1241	0.039000	0.267000	0.039000	0.219000	-0.048000
1242	BUF_772+FF_1206	BUF+FF	6	1242+1243	0.005000	0.272000	0.039000	0.258000	-0.014000
1244	BUF_773	BUF	6	1244	0.063000	0.330000	0.039000	0.258000	-0.072000
1245	FF_1207	FF	7	1245	0.000000	0.330000	0.000000	0.258000	-0.072000
1246	FF_1208	FF	7	1246	0.000000	0.330000	0.000000	0.258000	-0.072000
1247	FF_1209	FF	7	1247	0.000000	0.330000	0.000000	0.258000	-0.072000
1248	FF_1210	FF	7	1248	0.000000	0.330000	0.000000	0.258000	-0.072000
1249	FF_1211	FF	7	1249	0.000000	0.330000	0.000000	0.258000	-0.072000
1250	FF_223	FF	6	1250	0.000000	0.267000	0.000000	0.219000	-0.048000
1251	FF_224	FF	6	1251	0.000000	0.267000	0.000000	0.219000	-0.048000
1252	BUF_250	BUF	5	1252	0.063000	0.291000	0.039000	0.219000	-0.072000
1253	BUF_774	BUF	6	1253	0.063000	0.354000	0.063000	0.282000	-0.072000
1254	FF_1212	FF	7	1254	0.000000	0.354000	0.000000	0.282000	-0.072000
1255	FF_1213	FF	7	1255	0.000000	0.354000	0.000000	0.282000	-0.072000
1256	FF_1214	FF	7	1256	0.000000	0.354000	0.000000	0.282000	-0.072000
1257	FF_1215	FF	7	1257	0.000000	0.354000	0.000000	0.282000	-0.072000
1258	FF_1216	FF	7	1258	0.000000	0.354000	0.000000	0.282000	-0.072000
