# Clock tree = real buffer cell delays (SS, after apply)
# Segment tree = bottom-up target branch delays
# *_in_edge = incoming buffer delay; *_node_delay = cumulative from root
# fanout==1 FF merged with parent; -- if node absent in that tree
logical_id	name	kind	level	repr_nodes	clock_in_edge	clock_node_delay	seg_in_edge	seg_node_delay	diff
350	BUF_93	BUF	4	350	0.063000	0.259000	0.039000	0.180000	-0.079000
351	BUF_292	BUF	5	351	0.084000	0.343000	0.063000	0.243000	-0.100000
352	FF_431	FF	6	352	0.000000	0.343000	0.000000	0.243000	-0.100000
353	FF_432	FF	6	353	0.000000	0.343000	0.000000	0.243000	-0.100000
354	FF_433	FF	6	354	0.000000	0.343000	0.000000	0.243000	-0.100000
355	FF_434	FF	6	355	0.000000	0.343000	0.000000	0.243000	-0.100000
356	BUF_293+FF_435	BUF+FF	5	356+357	0.050000	0.309000	0.063000	0.243000	-0.066000
358	BUF_294+FF_436	BUF+FF	5	358+359	0.020000	0.279000	0.063000	0.243000	-0.036000
360	FF_87	FF	5	360	0.000000	0.259000	0.000000	0.180000	-0.079000
361	FF_88	FF	5	361	0.000000	0.259000	0.000000	0.180000	-0.079000
362	FF_20	FF	4	362	0.000000	0.196000	0.000000	0.141000	-0.055000
363	FF_21	FF	4	363	0.000000	0.196000	0.000000	0.141000	-0.055000
364	BUF_7	BUF	2	364	0.079000	0.135000	0.039000	0.102000	-0.033000
365	BUF_28	BUF	3	365	0.063000	0.198000	0.063000	0.165000	-0.033000
366	BUF_94	BUF	4	366	0.036000	0.234000	0.063000	0.228000	-0.006000
367	BUF_295	BUF	5	367	0.039000	0.273000	0.011000	0.239000	-0.034000
368	FF_437	FF	6	368	0.000000	0.273000	0.000000	0.239000	-0.034000
369	FF_438	FF	6	369	0.000000	0.273000	0.000000	0.239000	-0.034000
370	FF_439	FF	6	370	0.000000	0.273000	0.000000	0.239000	-0.034000
371	FF_440	FF	6	371	0.000000	0.273000	0.000000	0.239000	-0.034000
372	FF_89	FF	5	372	0.000000	0.234000	0.000000	0.228000	-0.006000
373	BUF_95	BUF	4	373	0.068000	0.266000	0.063000	0.228000	-0.038000
374	BUF_296	BUF	5	374	0.079000	0.345000	0.063000	0.291000	-0.054000
375	FF_441	FF	6	375	0.000000	0.345000	0.000000	0.291000	-0.054000
376	FF_442	FF	6	376	0.000000	0.345000	0.000000	0.291000	-0.054000
377	FF_443	FF	6	377	0.000000	0.345000	0.000000	0.291000	-0.054000
378	FF_444	FF	6	378	0.000000	0.345000	0.000000	0.291000	-0.054000
379	FF_445	FF	6	379	0.000000	0.345000	0.000000	0.291000	-0.054000
380	BUF_297	BUF	5	380	0.084000	0.350000	0.063000	0.291000	-0.059000
381	FF_446	FF	6	381	0.000000	0.350000	0.000000	0.291000	-0.059000
382	FF_447	FF	6	382	0.000000	0.350000	0.000000	0.291000	-0.059000
383	FF_448	FF	6	383	0.000000	0.350000	0.000000	0.291000	-0.059000
384	FF_449	FF	6	384	0.000000	0.350000	0.000000	0.291000	-0.059000
385	BUF_298	BUF	5	385	0.045000	0.311000	0.063000	0.291000	-0.020000
386	FF_450	FF	6	386	0.000000	0.311000	0.000000	0.291000	-0.020000
387	FF_451	FF	6	387	0.000000	0.311000	0.000000	0.291000	-0.020000
388	FF_452	FF	6	388	0.000000	0.311000	0.000000	0.291000	-0.020000
389	FF_453	FF	6	389	0.000000	0.311000	0.000000	0.291000	-0.020000
390	BUF_299+FF_454	BUF+FF	5	390+391	0.010000	0.276000	0.063000	0.291000	0.015000
392	BUF_300	BUF	5	392	0.064000	0.330000	0.063000	0.291000	-0.039000
393	FF_455	FF	6	393	0.000000	0.330000	0.000000	0.291000	-0.039000
394	FF_456	FF	6	394	0.000000	0.330000	0.000000	0.291000	-0.039000
395	FF_457	FF	6	395	0.000000	0.330000	0.000000	0.291000	-0.039000
396	FF_458	FF	6	396	0.000000	0.330000	0.000000	0.291000	-0.039000
397	BUF_96	BUF	4	397	0.036000	0.234000	0.063000	0.228000	-0.006000
398	BUF_301+FF_459	BUF+FF	5	398+399	0.005000	0.239000	0.020000	0.248000	0.009000
400	BUF_302+FF_460	BUF+FF	5	400+401	0.005000	0.239000	0.020000	0.248000	0.009000
402	FF_90	FF	5	402	0.000000	0.234000	0.000000	0.228000	-0.006000
403	BUF_97	BUF	4	403	0.020000	0.218000	0.063000	0.228000	0.010000
404	BUF_303	BUF	5	404	0.020000	0.238000	0.005000	0.233000	-0.005000
405	FF_461	FF	6	405	0.000000	0.238000	0.000000	0.233000	-0.005000
406	FF_462	FF	6	406	0.000000	0.238000	0.000000	0.233000	-0.005000
407	FF_463	FF	6	407	0.000000	0.238000	0.000000	0.233000	-0.005000
408	BUF_98	BUF	4	408	0.076000	0.274000	0.063000	0.228000	-0.046000
409	BUF_304	BUF	5	409	0.032000	0.306000	0.063000	0.291000	-0.015000
410	FF_464	FF	6	410	0.000000	0.306000	0.000000	0.291000	-0.015000
411	FF_465	FF	6	411	0.000000	0.306000	0.000000	0.291000	-0.015000
412	FF_466	FF	6	412	0.000000	0.306000	0.000000	0.291000	-0.015000
413	BUF_305	BUF	5	413	0.027000	0.301000	0.063000	0.291000	-0.010000
414	FF_467	FF	6	414	0.000000	0.301000	0.000000	0.291000	-0.010000
415	FF_468	FF	6	415	0.000000	0.301000	0.000000	0.291000	-0.010000
416	FF_469	FF	6	416	0.000000	0.301000	0.000000	0.291000	-0.010000
417	FF_91	FF	5	417	0.000000	0.274000	0.000000	0.228000	-0.046000
418	FF_92	FF	5	418	0.000000	0.274000	0.000000	0.228000	-0.046000
419	FF_93	FF	5	419	0.000000	0.274000	0.000000	0.228000	-0.046000
420	BUF_29	BUF	3	420	0.050000	0.185000	0.063000	0.165000	-0.020000
421	BUF_99	BUF	4	421	0.063000	0.248000	0.039000	0.204000	-0.044000
422	BUF_306	BUF	5	422	0.032000	0.280000	0.063000	0.267000	-0.013000
423	FF_470	FF	6	423	0.000000	0.280000	0.000000	0.267000	-0.013000
424	FF_471	FF	6	424	0.000000	0.280000	0.000000	0.267000	-0.013000
425	FF_472	FF	6	425	0.000000	0.280000	0.000000	0.267000	-0.013000
426	BUF_307	BUF	5	426	0.050000	0.298000	0.063000	0.267000	-0.031000
427	FF_473	FF	6	427	0.000000	0.298000	0.000000	0.267000	-0.031000
428	FF_474	FF	6	428	0.000000	0.298000	0.000000	0.267000	-0.031000
429	FF_475	FF	6	429	0.000000	0.298000	0.000000	0.267000	-0.031000
430	FF_476	FF	6	430	0.000000	0.298000	0.000000	0.267000	-0.031000
431	BUF_308+FF_477	BUF+FF	5	431+432	0.008000	0.256000	0.063000	0.267000	0.011000
433	BUF_309	BUF	5	433	0.032000	0.280000	0.063000	0.267000	-0.013000
434	FF_478	FF	6	434	0.000000	0.280000	0.000000	0.267000	-0.013000
435	FF_479	FF	6	435	0.000000	0.280000	0.000000	0.267000	-0.013000
436	FF_480	FF	6	436	0.000000	0.280000	0.000000	0.267000	-0.013000
437	FF_94	FF	5	437	0.000000	0.248000	0.000000	0.204000	-0.044000
438	BUF_100	BUF	4	438	0.005000	0.190000	0.039000	0.204000	0.014000
439	BUF_310	BUF	5	439	0.020000	0.210000	0.005000	0.209000	-0.001000
440	FF_481	FF	6	440	0.000000	0.210000	0.000000	0.209000	-0.001000
441	FF_482	FF	6	441	0.000000	0.210000	0.000000	0.209000	-0.001000
442	FF_483	FF	6	442	0.000000	0.210000	0.000000	0.209000	-0.001000
443	BUF_101	BUF	4	443	0.063000	0.248000	0.039000	0.204000	-0.044000
444	BUF_311	BUF	5	444	0.056000	0.304000	0.063000	0.267000	-0.037000
445	FF_484	FF	6	445	0.000000	0.304000	0.000000	0.267000	-0.037000
446	FF_485	FF	6	446	0.000000	0.304000	0.000000	0.267000	-0.037000
447	BUF_312	BUF	5	447	0.069000	0.317000	0.063000	0.267000	-0.050000
448	FF_486	FF	6	448	0.000000	0.317000	0.000000	0.267000	-0.050000
449	FF_487	FF	6	449	0.000000	0.317000	0.000000	0.267000	-0.050000
450	FF_488	FF	6	450	0.000000	0.317000	0.000000	0.267000	-0.050000
451	FF_489	FF	6	451	0.000000	0.317000	0.000000	0.267000	-0.050000
452	FF_490	FF	6	452	0.000000	0.317000	0.000000	0.267000	-0.050000
453	BUF_313	BUF	5	453	0.045000	0.293000	0.063000	0.267000	-0.026000
454	FF_491	FF	6	454	0.000000	0.293000	0.000000	0.267000	-0.026000
455	FF_492	FF	6	455	0.000000	0.293000	0.000000	0.267000	-0.026000
456	FF_493	FF	6	456	0.000000	0.293000	0.000000	0.267000	-0.026000
457	FF_494	FF	6	457	0.000000	0.293000	0.000000	0.267000	-0.026000
458	BUF_314	BUF	5	458	0.027000	0.275000	0.063000	0.267000	-0.008000
459	FF_495	FF	6	459	0.000000	0.275000	0.000000	0.267000	-0.008000
460	FF_496	FF	6	460	0.000000	0.275000	0.000000	0.267000	-0.008000
461	BUF_315	BUF	5	461	0.079000	0.327000	0.063000	0.267000	-0.060000
462	FF_497	FF	6	462	0.000000	0.327000	0.000000	0.267000	-0.060000
463	FF_498	FF	6	463	0.000000	0.327000	0.000000	0.267000	-0.060000
464	FF_499	FF	6	464	0.000000	0.327000	0.000000	0.267000	-0.060000
465	FF_500	FF	6	465	0.000000	0.327000	0.000000	0.267000	-0.060000
466	FF_501	FF	6	466	0.000000	0.327000	0.000000	0.267000	-0.060000
467	BUF_102	BUF	4	467	0.005000	0.190000	0.039000	0.204000	0.014000
468	BUF_316	BUF	5	468	0.063000	0.253000	0.005000	0.209000	-0.044000
469	FF_502	FF	6	469	0.000000	0.253000	0.000000	0.209000	-0.044000
470	FF_503	FF	6	470	0.000000	0.253000	0.000000	0.209000	-0.044000
471	FF_504	FF	6	471	0.000000	0.253000	0.000000	0.209000	-0.044000
472	FF_505	FF	6	472	0.000000	0.253000	0.000000	0.209000	-0.044000
473	FF_506	FF	6	473	0.000000	0.253000	0.000000	0.209000	-0.044000
474	BUF_30	BUF	3	474	0.064000	0.199000	0.063000	0.165000	-0.034000
475	BUF_103	BUF	4	475	0.039000	0.238000	0.039000	0.204000	-0.034000
476	BUF_317+FF_507	BUF+FF	5	476+477	0.005000	0.243000	0.039000	0.243000	0.000000
478	BUF_318	BUF	5	478	0.020000	0.258000	0.039000	0.243000	-0.015000
479	FF_508	FF	6	479	0.000000	0.258000	0.000000	0.243000	-0.015000
480	FF_509	FF	6	480	0.000000	0.258000	0.000000	0.243000	-0.015000
481	FF_510	FF	6	481	0.000000	0.258000	0.000000	0.243000	-0.015000
482	BUF_319	BUF	5	482	0.011000	0.249000	0.039000	0.243000	-0.006000
483	FF_511	FF	6	483	0.000000	0.249000	0.000000	0.243000	-0.006000
484	FF_512	FF	6	484	0.000000	0.249000	0.000000	0.243000	-0.006000
485	BUF_320	BUF	5	485	0.063000	0.301000	0.039000	0.243000	-0.058000
486	FF_513	FF	6	486	0.000000	0.301000	0.000000	0.243000	-0.058000
487	FF_514	FF	6	487	0.000000	0.301000	0.000000	0.243000	-0.058000
488	FF_515	FF	6	488	0.000000	0.301000	0.000000	0.243000	-0.058000
489	FF_516	FF	6	489	0.000000	0.301000	0.000000	0.243000	-0.058000
490	FF_517	FF	6	490	0.000000	0.301000	0.000000	0.243000	-0.058000
491	BUF_104	BUF	4	491	0.063000	0.262000	0.039000	0.204000	-0.058000
492	BUF_321+FF_518	BUF+FF	5	492+493	0.015000	0.277000	0.063000	0.267000	-0.010000
494	BUF_322	BUF	5	494	0.016000	0.278000	0.063000	0.267000	-0.011000
495	FF_519	FF	6	495	0.000000	0.278000	0.000000	0.267000	-0.011000
496	FF_520	FF	6	496	0.000000	0.278000	0.000000	0.267000	-0.011000
497	BUF_323	BUF	5	497	0.027000	0.289000	0.063000	0.267000	-0.022000
498	FF_521	FF	6	498	0.000000	0.289000	0.000000	0.267000	-0.022000
499	FF_522	FF	6	499	0.000000	0.289000	0.000000	0.267000	-0.022000
500	BUF_324	BUF	5	500	0.045000	0.307000	0.063000	0.267000	-0.040000
501	FF_523	FF	6	501	0.000000	0.307000	0.000000	0.267000	-0.040000
502	FF_524	FF	6	502	0.000000	0.307000	0.000000	0.267000	-0.040000
503	FF_525	FF	6	503	0.000000	0.307000	0.000000	0.267000	-0.040000
504	FF_526	FF	6	504	0.000000	0.307000	0.000000	0.267000	-0.040000
505	BUF_325	BUF	5	505	0.026000	0.288000	0.063000	0.267000	-0.021000
506	FF_527	FF	6	506	0.000000	0.288000	0.000000	0.267000	-0.021000
507	FF_528	FF	6	507	0.000000	0.288000	0.000000	0.267000	-0.021000
508	FF_529	FF	6	508	0.000000	0.288000	0.000000	0.267000	-0.021000
509	BUF_105	BUF	4	509	0.063000	0.262000	0.039000	0.204000	-0.058000
510	BUF_326+FF_530	BUF+FF	5	510+511	0.015000	0.277000	0.063000	0.267000	-0.010000
512	BUF_327+FF_531	BUF+FF	5	512+513	0.010000	0.272000	0.063000	0.267000	-0.005000
514	BUF_328	BUF	5	514	0.045000	0.307000	0.063000	0.267000	-0.040000
515	FF_532	FF	6	515	0.000000	0.307000	0.000000	0.267000	-0.040000
516	FF_533	FF	6	516	0.000000	0.307000	0.000000	0.267000	-0.040000
517	FF_534	FF	6	517	0.000000	0.307000	0.000000	0.267000	-0.040000
518	FF_535	FF	6	518	0.000000	0.307000	0.000000	0.267000	-0.040000
519	BUF_329	BUF	5	519	0.089000	0.351000	0.063000	0.267000	-0.084000
520	FF_536	FF	6	520	0.000000	0.351000	0.000000	0.267000	-0.084000
521	FF_537	FF	6	521	0.000000	0.351000	0.000000	0.267000	-0.084000
522	FF_538	FF	6	522	0.000000	0.351000	0.000000	0.267000	-0.084000
523	FF_539	FF	6	523	0.000000	0.351000	0.000000	0.267000	-0.084000
524	FF_540	FF	6	524	0.000000	0.351000	0.000000	0.267000	-0.084000
525	BUF_330	BUF	5	525	0.108000	0.370000	0.063000	0.267000	-0.103000
526	FF_541	FF	6	526	0.000000	0.370000	0.000000	0.267000	-0.103000
527	FF_542	FF	6	527	0.000000	0.370000	0.000000	0.267000	-0.103000
528	FF_543	FF	6	528	0.000000	0.370000	0.000000	0.267000	-0.103000
529	FF_544	FF	6	529	0.000000	0.370000	0.000000	0.267000	-0.103000
530	FF_545	FF	6	530	0.000000	0.370000	0.000000	0.267000	-0.103000
531	BUF_106	BUF	4	531	0.063000	0.262000	0.039000	0.204000	-0.058000
532	BUF_331	BUF	5	532	0.015000	0.277000	0.063000	0.267000	-0.010000
533	FF_546	FF	6	533	0.000000	0.277000	0.000000	0.267000	-0.010000
534	FF_547	FF	6	534	0.000000	0.277000	0.000000	0.267000	-0.010000
535	BUF_332+FF_548	BUF+FF	5	535+536	0.020000	0.282000	0.063000	0.267000	-0.015000
537	BUF_333	BUF	5	537	0.079000	0.341000	0.063000	0.267000	-0.074000
538	FF_549	FF	6	538	0.000000	0.341000	0.000000	0.267000	-0.074000
539	FF_550	FF	6	539	0.000000	0.341000	0.000000	0.267000	-0.074000
540	FF_551	FF	6	540	0.000000	0.341000	0.000000	0.267000	-0.074000
541	FF_552	FF	6	541	0.000000	0.341000	0.000000	0.267000	-0.074000
542	FF_553	FF	6	542	0.000000	0.341000	0.000000	0.267000	-0.074000
543	BUF_334	BUF	5	543	0.032000	0.294000	0.063000	0.267000	-0.027000
544	FF_554	FF	6	544	0.000000	0.294000	0.000000	0.267000	-0.027000
545	FF_555	FF	6	545	0.000000	0.294000	0.000000	0.267000	-0.027000
546	FF_556	FF	6	546	0.000000	0.294000	0.000000	0.267000	-0.027000
547	FF_95	FF	5	547	0.000000	0.262000	0.000000	0.204000	-0.058000
548	BUF_31	BUF	3	548	0.045000	0.180000	0.063000	0.165000	-0.015000
549	BUF_107	BUF	4	549	0.039000	0.219000	0.039000	0.204000	-0.015000
550	BUF_335	BUF	5	550	0.020000	0.239000	0.039000	0.243000	0.004000
551	FF_557	FF	6	551	0.000000	0.239000	0.000000	0.243000	0.004000
552	FF_558	FF	6	552	0.000000	0.239000	0.000000	0.243000	0.004000
553	FF_559	FF	6	553	0.000000	0.239000	0.000000	0.243000	0.004000
554	BUF_336	BUF	5	554	0.039000	0.258000	0.039000	0.243000	-0.015000
555	FF_560	FF	6	555	0.000000	0.258000	0.000000	0.243000	-0.015000
556	FF_561	FF	6	556	0.000000	0.258000	0.000000	0.243000	-0.015000
557	FF_562	FF	6	557	0.000000	0.258000	0.000000	0.243000	-0.015000
558	FF_563	FF	6	558	0.000000	0.258000	0.000000	0.243000	-0.015000
559	BUF_337+FF_564	BUF+FF	5	559+560	0.005000	0.224000	0.039000	0.243000	0.019000
561	FF_96	FF	5	561	0.000000	0.219000	0.000000	0.204000	-0.015000
562	BUF_108	BUF	4	562	0.063000	0.243000	0.039000	0.204000	-0.039000
563	BUF_338	BUF	5	563	0.084000	0.327000	0.063000	0.267000	-0.060000
564	FF_565	FF	6	564	0.000000	0.327000	0.000000	0.267000	-0.060000
565	FF_566	FF	6	565	0.000000	0.327000	0.000000	0.267000	-0.060000
566	FF_567	FF	6	566	0.000000	0.327000	0.000000	0.267000	-0.060000
567	FF_568	FF	6	567	0.000000	0.327000	0.000000	0.267000	-0.060000
568	BUF_339	BUF	5	568	0.026000	0.269000	0.063000	0.267000	-0.002000
569	FF_569	FF	6	569	0.000000	0.269000	0.000000	0.267000	-0.002000
570	FF_570	FF	6	570	0.000000	0.269000	0.000000	0.267000	-0.002000
571	FF_571	FF	6	571	0.000000	0.269000	0.000000	0.267000	-0.002000
572	FF_97	FF	5	572	0.000000	0.243000	0.000000	0.204000	-0.039000
573	FF_98	FF	5	573	0.000000	0.243000	0.000000	0.204000	-0.039000
574	FF_99	FF	5	574	0.000000	0.243000	0.000000	0.204000	-0.039000
575	FF_22	FF	4	575	0.000000	0.180000	0.000000	0.165000	-0.015000
576	FF_23	FF	4	576	0.000000	0.180000	0.000000	0.165000	-0.015000
577	FF_5	FF	3	577	0.000000	0.135000	0.000000	0.102000	-0.033000
578	BUF_8	BUF	2	578	0.010000	0.066000	0.039000	0.102000	0.036000
579	BUF_32	BUF	3	579	0.089000	0.155000	0.005000	0.107000	-0.048000
580	BUF_109	BUF	4	580	0.069000	0.224000	0.063000	0.170000	-0.054000
581	BUF_340	BUF	5	581	0.016000	0.240000	0.063000	0.233000	-0.007000
582	FF_572	FF	6	582	0.000000	0.240000	0.000000	0.233000	-0.007000
583	FF_573	FF	6	583	0.000000	0.240000	0.000000	0.233000	-0.007000
584	BUF_341	BUF	5	584	0.089000	0.313000	0.063000	0.233000	-0.080000
585	FF_574	FF	6	585	0.000000	0.313000	0.000000	0.233000	-0.080000
586	FF_575	FF	6	586	0.000000	0.313000	0.000000	0.233000	-0.080000
587	FF_576	FF	6	587	0.000000	0.313000	0.000000	0.233000	-0.080000
588	FF_577	FF	6	588	0.000000	0.313000	0.000000	0.233000	-0.080000
589	FF_578	FF	6	589	0.000000	0.313000	0.000000	0.233000	-0.080000
590	FF_100	FF	5	590	0.000000	0.224000	0.000000	0.170000	-0.054000
591	FF_101	FF	5	591	0.000000	0.224000	0.000000	0.170000	-0.054000
592	FF_102	FF	5	592	0.000000	0.224000	0.000000	0.170000	-0.054000
593	BUF_110	BUF	4	593	0.089000	0.244000	0.063000	0.170000	-0.074000
594	BUF_342+FF_579	BUF+FF	5	594+595	0.050000	0.294000	0.063000	0.233000	-0.061000
596	BUF_343	BUF	5	596	0.084000	0.328000	0.063000	0.233000	-0.095000
597	FF_580	FF	6	597	0.000000	0.328000	0.000000	0.233000	-0.095000
598	FF_581	FF	6	598	0.000000	0.328000	0.000000	0.233000	-0.095000
599	FF_582	FF	6	599	0.000000	0.328000	0.000000	0.233000	-0.095000
600	FF_583	FF	6	600	0.000000	0.328000	0.000000	0.233000	-0.095000
601	BUF_344	BUF	5	601	0.027000	0.271000	0.063000	0.233000	-0.038000
602	FF_584	FF	6	602	0.000000	0.271000	0.000000	0.233000	-0.038000
603	FF_585	FF	6	603	0.000000	0.271000	0.000000	0.233000	-0.038000
604	FF_586	FF	6	604	0.000000	0.271000	0.000000	0.233000	-0.038000
605	BUF_345+FF_587	BUF+FF	5	605+606	0.030000	0.274000	0.063000	0.233000	-0.041000
607	FF_103	FF	5	607	0.000000	0.244000	0.000000	0.170000	-0.074000
608	BUF_111	BUF	4	608	0.027000	0.182000	0.063000	0.170000	-0.012000
609	BUF_346+FF_588	BUF+FF	5	609+610	0.005000	0.187000	0.020000	0.190000	0.003000
611	BUF_347	BUF	5	611	0.020000	0.202000	0.020000	0.190000	-0.012000
612	FF_589	FF	6	612	0.000000	0.202000	0.000000	0.190000	-0.012000
613	FF_590	FF	6	613	0.000000	0.202000	0.000000	0.190000	-0.012000
614	FF_591	FF	6	614	0.000000	0.202000	0.000000	0.190000	-0.012000
615	BUF_348+FF_592	BUF+FF	5	615+616	0.005000	0.187000	0.020000	0.190000	0.003000
617	BUF_112	BUF	4	617	0.068000	0.223000	0.063000	0.170000	-0.053000
618	BUF_349	BUF	5	618	0.027000	0.250000	0.063000	0.233000	-0.017000
619	FF_593	FF	6	619	0.000000	0.250000	0.000000	0.233000	-0.017000
620	FF_594	FF	6	620	0.000000	0.250000	0.000000	0.233000	-0.017000
621	BUF_350	BUF	5	621	0.027000	0.250000	0.063000	0.233000	-0.017000
622	FF_595	FF	6	622	0.000000	0.250000	0.000000	0.233000	-0.017000
623	FF_596	FF	6	623	0.000000	0.250000	0.000000	0.233000	-0.017000
624	FF_597	FF	6	624	0.000000	0.250000	0.000000	0.233000	-0.017000
625	BUF_351	BUF	5	625	0.066000	0.289000	0.063000	0.233000	-0.056000
626	FF_598	FF	6	626	0.000000	0.289000	0.000000	0.233000	-0.056000
627	FF_599	FF	6	627	0.000000	0.289000	0.000000	0.233000	-0.056000
628	FF_600	FF	6	628	0.000000	0.289000	0.000000	0.233000	-0.056000
629	BUF_352	BUF	5	629	0.045000	0.268000	0.063000	0.233000	-0.035000
630	FF_601	FF	6	630	0.000000	0.268000	0.000000	0.233000	-0.035000
631	FF_602	FF	6	631	0.000000	0.268000	0.000000	0.233000	-0.035000
632	FF_603	FF	6	632	0.000000	0.268000	0.000000	0.233000	-0.035000
633	FF_104	FF	5	633	0.000000	0.223000	0.000000	0.170000	-0.053000
634	FF_24	FF	4	634	0.000000	0.155000	0.000000	0.107000	-0.048000
635	BUF_1	BUF	1	635	0.056000	0.056000	0.063000	0.063000	0.007000
636	BUF_9	BUF	2	636	0.108000	0.164000	0.011000	0.074000	-0.090000
637	BUF_33	BUF	3	637	0.045000	0.209000	0.063000	0.137000	-0.072000
638	BUF_113	BUF	4	638	0.045000	0.254000	0.020000	0.157000	-0.097000
639	BUF_353	BUF	5	639	0.011000	0.265000	0.039000	0.196000	-0.069000
640	FF_604	FF	6	640	0.000000	0.265000	0.000000	0.196000	-0.069000
641	FF_605	FF	6	641	0.000000	0.265000	0.000000	0.196000	-0.069000
642	BUF_354	BUF	5	642	0.039000	0.293000	0.039000	0.196000	-0.097000
643	FF_606	FF	6	643	0.000000	0.293000	0.000000	0.196000	-0.097000
644	FF_607	FF	6	644	0.000000	0.293000	0.000000	0.196000	-0.097000
645	FF_608	FF	6	645	0.000000	0.293000	0.000000	0.196000	-0.097000
646	FF_609	FF	6	646	0.000000	0.293000	0.000000	0.196000	-0.097000
647	BUF_355+FF_610	BUF+FF	5	647+648	0.005000	0.259000	0.039000	0.196000	-0.063000
649	BUF_356	BUF	5	649	0.020000	0.274000	0.039000	0.196000	-0.078000
650	FF_611	FF	6	650	0.000000	0.274000	0.000000	0.196000	-0.078000
651	FF_612	FF	6	651	0.000000	0.274000	0.000000	0.196000	-0.078000
652	FF_613	FF	6	652	0.000000	0.274000	0.000000	0.196000	-0.078000
653	BUF_114	BUF	4	653	0.063000	0.272000	0.020000	0.157000	-0.115000
654	BUF_357	BUF	5	654	0.045000	0.317000	0.063000	0.220000	-0.097000
655	FF_614	FF	6	655	0.000000	0.317000	0.000000	0.220000	-0.097000
656	FF_615	FF	6	656	0.000000	0.317000	0.000000	0.220000	-0.097000
657	FF_616	FF	6	657	0.000000	0.317000	0.000000	0.220000	-0.097000
658	BUF_358	BUF	5	658	0.068000	0.340000	0.063000	0.220000	-0.120000
659	FF_617	FF	6	659	0.000000	0.340000	0.000000	0.220000	-0.120000
660	FF_618	FF	6	660	0.000000	0.340000	0.000000	0.220000	-0.120000
661	FF_619	FF	6	661	0.000000	0.340000	0.000000	0.220000	-0.120000
662	FF_620	FF	6	662	0.000000	0.340000	0.000000	0.220000	-0.120000
663	FF_621	FF	6	663	0.000000	0.340000	0.000000	0.220000	-0.120000
664	BUF_359	BUF	5	664	0.108000	0.380000	0.063000	0.220000	-0.160000
665	FF_622	FF	6	665	0.000000	0.380000	0.000000	0.220000	-0.160000
666	FF_623	FF	6	666	0.000000	0.380000	0.000000	0.220000	-0.160000
667	FF_624	FF	6	667	0.000000	0.380000	0.000000	0.220000	-0.160000
668	FF_625	FF	6	668	0.000000	0.380000	0.000000	0.220000	-0.160000
669	FF_626	FF	6	669	0.000000	0.380000	0.000000	0.220000	-0.160000
670	BUF_360	BUF	5	670	0.027000	0.299000	0.063000	0.220000	-0.079000
671	FF_627	FF	6	671	0.000000	0.299000	0.000000	0.220000	-0.079000
672	FF_628	FF	6	672	0.000000	0.299000	0.000000	0.220000	-0.079000
673	FF_629	FF	6	673	0.000000	0.299000	0.000000	0.220000	-0.079000
674	BUF_361	BUF	5	674	0.036000	0.308000	0.063000	0.220000	-0.088000
675	FF_630	FF	6	675	0.000000	0.308000	0.000000	0.220000	-0.088000
676	FF_631	FF	6	676	0.000000	0.308000	0.000000	0.220000	-0.088000
677	BUF_115	BUF	4	677	0.063000	0.272000	0.020000	0.157000	-0.115000
678	BUF_362+FF_632	BUF+FF	5	678+679	0.030000	0.302000	0.063000	0.220000	-0.082000
680	BUF_363	BUF	5	680	0.016000	0.288000	0.063000	0.220000	-0.068000
681	FF_633	FF	6	681	0.000000	0.288000	0.000000	0.220000	-0.068000
682	FF_634	FF	6	682	0.000000	0.288000	0.000000	0.220000	-0.068000
683	BUF_364	BUF	5	683	0.032000	0.304000	0.063000	0.220000	-0.084000
684	FF_635	FF	6	684	0.000000	0.304000	0.000000	0.220000	-0.084000
685	FF_636	FF	6	685	0.000000	0.304000	0.000000	0.220000	-0.084000
686	FF_637	FF	6	686	0.000000	0.304000	0.000000	0.220000	-0.084000
687	BUF_365	BUF	5	687	0.036000	0.308000	0.063000	0.220000	-0.088000
688	FF_638	FF	6	688	0.000000	0.308000	0.000000	0.220000	-0.088000
689	FF_639	FF	6	689	0.000000	0.308000	0.000000	0.220000	-0.088000
690	BUF_366	BUF	5	690	0.045000	0.317000	0.063000	0.220000	-0.097000
691	FF_640	FF	6	691	0.000000	0.317000	0.000000	0.220000	-0.097000
692	FF_641	FF	6	692	0.000000	0.317000	0.000000	0.220000	-0.097000
693	FF_642	FF	6	693	0.000000	0.317000	0.000000	0.220000	-0.097000
694	FF_643	FF	6	694	0.000000	0.317000	0.000000	0.220000	-0.097000
695	BUF_34	BUF	3	695	0.063000	0.227000	0.063000	0.137000	-0.090000
696	BUF_116	BUF	4	696	0.063000	0.290000	0.063000	0.200000	-0.090000
697	BUF_367	BUF	5	697	0.108000	0.398000	0.063000	0.263000	-0.135000
698	FF_644	FF	6	698	0.000000	0.398000	0.000000	0.263000	-0.135000
699	FF_645	FF	6	699	0.000000	0.398000	0.000000	0.263000	-0.135000
700	FF_646	FF	6	700	0.000000	0.398000	0.000000	0.263000	-0.135000
701	FF_647	FF	6	701	0.000000	0.398000	0.000000	0.263000	-0.135000
702	FF_648	FF	6	702	0.000000	0.398000	0.000000	0.263000	-0.135000
703	BUF_368	BUF	5	703	0.063000	0.353000	0.063000	0.263000	-0.090000
